gene_symbol,half_life_hours
PSMA2,26.269
PSMA3,19.769
PSMA4,26.456
PSMA5,16.601
PSMA6,19.529
PSMA7,35.914
PSMB1,19.45
PSMB10,22.765
PSMB2,22.927
PSMB3,48.603
PSMB4,30.809
PSMB5,13.117
PSMB6,21.948
PSMB7,25.951
PSMB8,23.637
PSMB9,28.959
PSMC1,10.406
PSMC2,10.937
PSMC3,17.679
PSMC3IP,9.149
PSMC4,17.554
PSMC5,17.644
PSMD1,12.087
PSMD10,15.699
PSMD11,7.533
PSMD12,5.236
PSMD13,26.564
PSMD14,8.855
PSMD2,32.512
PSMD3,15.352
PSMD4,26.808
PSMD5,4.539
PSMD6,7.316
PSMD7,5.604
PSMD8,29.314
PSMD9,15.113
PSME1,70.479
PSME2,64.849
PSME3,14.869
PSME3IP1,12.329
PSME4,7.613
PSMF1,13.461
PSMG1,10.156
PSMG2,4.86
PSMG3,3.25
PSMG4,5.834
PSORS1C2,5.095
PSPC1,10.332
PSPH,18.042
PSRC1,3.365
PSTPIP1,12.423
PSTPIP2,7.207
PTAFR,1.713
PTBP1,8.438
PTBP2,4.511
PTBP3,8.543
PTCD1,1.645
PTCD2,3.612
PTCD3,5.403
PTCH1,0.863
PTCH2,1.409
PTCRA,5.453
PTDSS1,15.306
PTDSS2,13.495
PTEN,4.635
PTER,4.428
PTF1A,7.839
PTGER1,2.962
PTGER2,1.67
PTGER3,3.192
PTGER4,0.57
PTGES,11.88
PTGES2,12.404
PTGES3,14.779
PTGFRN,6.077
PTGIR,4.248
PTGR1,16.267
PTGR2,17.806
PTGS2,1.323
PTK2,5.574
PTK2B,5.394
PTK6,2.357
PTK7,25.096
PTMS,56.256
PTOV1,48.308
PTP4A1,5.046
PTP4A2,7.432
PTP4A3,7.927
PTPA,22.65
PTPDC1,2.577
PTPMT1,13.772
PTPN1,4.569
PTPN11,15.843
PTPN12,5.816
PTPN13,5.759
PTPN14,3.572
PTPN18,11.659
PTPN2,6.233
PTPN21,2.22
PTPN22,5.693
PTPN23,13.723
PTPN3,2.813
PTPN4,2.2
PTPN6,7.648
PTPN7,4.451
PTPN9,2.881
PTPRA,8.485
PTPRB,3.695
PTPRC,19.728
PTPRCAP,3.803
PTPRD,4.113
PTPRE,2.277
PTPRF,33.382
PTPRG,7.646
PTPRH,1.929
PTPRJ,3.715
PTPRK,5.329
PTPRM,7.51
PTPRN,20.968
PTPRS,19.748
PTRH1,7.114
PTRH2,1.587
PTS,9.059
PTTG1,20.946
PTTG1IP,17.412
PUDP,4.348
PUF60,6.335
PUM1,1.443
PUM2,2.126
PUM3,3.19
PURA,1.787
PURB,2.123
PUS1,3.156
PUS10,2.248
PUS3,0.929
PUS7,4.86
PUS7L,4.935
PUSL1,8.537
PVR,4.326
PVRIG,5.738
PWP1,6.898
PWP2,4.616
PWWP2A,1.665
PWWP2B,1.595
PWWP3A,6.398
PXDC1,1.305
PXDN,19.312
PXK,5.405
PXMP4,5.579
PXN,11.292
PXYLP1,3.185
PYCARD,10.948
PYCR1,37.593
PYCR2,13.15
PYGB,14.511
PYGL,37.938
PYGO1,2.111
PYGO2,1.886
PYM1,1.941
PYROXD1,5.383
PYROXD2,8.6
PYURF,8.832
QARS1,36.243
QDPR,20.777
QKI,7.428
QPCT,38.52
QPCTL,13.723
QPRT,29.945
QRFP,7.344
QRFPR,5.058
QRICH1,2.605
QRICH2,4.993
QRSL1,3.597
QSER1,3.384
QSOX1,64.455
QSOX2,6.428
QTRT2,2.044
R3HCC1L,2.303
R3HDM1,10.577
R3HDM2,7.12
R3HDM4,12.087
RAB10,6.602
RAB11A,17.483
RAB11B,27.302
RAB11FIP1,2.614
RAB11FIP2,2.5
RAB11FIP3,7.971
RAB11FIP4,2.967
RAB11FIP5,1.72
RAB12,2.665
RAB13,38.716
RAB14,3.5
RAB15,9.741
RAB17,5.145
RAB1A,9.133
RAB1B,47.626
RAB20,0.611
RAB21,3.557
RAB22A,3.78
RAB23,1.62
RAB24,9.057
RAB26,10.641
RAB27A,12.149
RAB27B,7.079
RAB28,5.896
RAB29,7.533
RAB2A,7.058
RAB2B,6.339
RAB30,1.146
RAB31,10.12
RAB32,4.782
RAB33A,2.109
RAB33B,1.468
RAB35,2.92
RAB36,3.494
RAB37,8.287
RAB38,4.032
RAB39A,1.225
RAB39B,2.669
RAB3A,0.668
RAB3B,8.141
RAB3D,4.002
RAB3GAP2,4.606
RAB3IL1,3.853
RAB3IP,9.129
RAB40A,3.079
RAB40B,7.131
RAB40C,2.628
RAB43,3.118
RAB4A,13.23
RAB4B,15.329
RAB5A,3.151
RAB5B,9.435
RAB5C,14.482
RAB5IF,10.135
RAB6A,8.617
RAB6B,7.949
RAB7A,16.021
RAB8A,5.502
RAB8B,4.459
RAB9A,1.155
RAB9B,5.408
RABAC1,54.568
RABEP1,7.097
RABEP2,6.244
RABEPK,11.304
RABGAP1,4.082
RABGAP1L,4.18
RABGEF1,2.354
RABGGTA,9.435
RABGGTB,1.917
RABIF,2.414
RABL2A,5.407
RABL2B,7.65
RABL3,9.177
RABL6,21.485
RAC1,16.5
RAC2,14.155
RAC3,19.769
RACGAP1,4.892
RACK1,35.049
RAD1,2.971
RAD17,4.552
RAD18,4.214
RAD21,6.551
RAD23A,15.908
RAD23B,8.644
RAD50,7.779
RAD51,5.955
RAD51AP1,10.13
RAD51B,9.502
RAD51C,6.877
RAD51D,5.285
RAD52,2.021
RAD54B,3.249
RAD54L,5.925
RAD54L2,2.529
RAD9A,4.406
RADIL,6.501
RAE1,5.026
RAET1G,9.468
RAF1,3.791
RAG1,4.114
RAI1,1.641
RAI14,9.416
RAI2,2.501
RALA,5.873
RALB,15.779
RALBP1,9.916
RALGAPA1,4.819
RALGAPB,4.117
RALGDS,2.452
RALGPS1,7.652
RALGPS2,7.415
RALY,25.121
RAMAC,2.766
RANBP1,32.611
RANBP10,3.286
RANBP17,4.967
RANBP2,4.124
RANBP3,4.47
RANBP6,1.154
RANBP9,4.407
RANGAP1,10.717
RANGRF,16.787
RAP1A,11.683
RAP1B,9.599
RAP1GAP2,3.881
RAP1GDS1,12.254
RAP2A,3.402
RAP2B,1.102
RAP2C,5.616
RAPGEF1,8.049
RAPGEF2,1.205
RAPGEF3,3.392
RAPGEF4,4.143
RAPGEF5,1.034
RAPGEF6,0.973
RAPH1,2.118
RAPSN,4.086
RARB,0.966
RARG,3.337
RARRES2,4.512
RARS1,7.226
RARS2,13.379
RASA1,2.898
RASA2,2.334
RASA3,5.241
RASA4,6.588
RASAL1,4.575
RASAL2,1.848
RASD1,1.301
RASD2,2.099
RASEF,3.514
RASGEF1A,2.897
RASGEF1B,0.617
RASGEF1C,16.821
RASGRF1,4.553
RASGRF2,2.614
RASGRP1,2.914
RASGRP2,26.781
RASGRP3,4.973
RASIP1,7.346
RASL10A,4.871
RASL10B,11.184
RASL11A,1.443
RASL11B,0.245
RASSF1,4.188
RASSF2,4.062
RASSF3,3.074
RASSF4,7.738
RASSF5,2.155
RASSF6,2.197
RASSF7,3.507
RASSF8,1.815
RASSF9,0.416
RAVER1,5.9
RAVER2,7.207
RAX,3.948
RAX2,7.937
RB1,8.864
RB1CC1,5.607
RBAK,1.292
RBBP4,17.787
RBBP5,2.781
RBBP6,2.118
RBBP7,25.951
RBBP8,5.194
RBBP9,9.846
RBCK1,10.942
RBFA,7.973
RBFOX2,6.418
RBIS,18.45
RBL1,2.194
RBL2,7.393
RBM12,3.551
RBM12B,1.167
RBM14,5.386
RBM14-RBM4,3.909
RBM15,1.65
RBM15B,1.672
RBM17,8.474
RBM18,4.596
RBM19,14.482
RBM20,2.049
RBM22,2.873
RBM23,4.24
RBM24,4.249
RBM25,3.72
RBM26,3.553
RBM27,2.955
RBM28,6.077
RBM3,19.829
RBM33,2.846
RBM34,3.187
RBM38,2.408
RBM39,2.926
RBM4,4.716
RBM41,8.438
RBM42,11.886
RBM43,2.12
RBM45,6.811
RBM47,2.847
RBM48,1.78
RBM4B,2.402
RBM5,1.519
RBM6,8.602
RBM7,1.107
RBM8A,9.56
RBMS1,4.007
RBMS2,11.583
RBMS3,4.662
RBMX,8.327
RBMX2,5.943
RBMXL1,1.582
RBMXL2,4.761
RBP1,19.569
RBP5,9.222
RBPJ,3.451
RBPJL,5.623
RBPMS2,5.407
RBSN,2.854
RBX1,30.251
RC3H1,2.524
RC3H2,4.444
RCAN1,5.183
RCAN2,8.38
RCAN3,5.909
RCBTB1,12.316
RCBTB2,6.806
RCC1,7.281
RCC1L,14.423
RCC2,8.972
RCCD1,7.506
RCE1,3.919
RCHY1,3.321
RCL1,1.937
RCN1,19.509
RCN2,42.507
RCN3,18.581
RCOR1,1.635
RCOR2,2.145
RCOR3,3.35
RCSD1,7.451
RDH10,5.203
RDH11,9.987
RDH13,1.76
RDH14,0.978
RDH5,8.92
RDM1,9.43
RDX,6.86
REC8,17.254
RECK,8.485
RECQL,13.083
RECQL4,12.499
RECQL5,5.492
REEP2,24.918
REEP3,9.771
REEP4,5.1
REEP5,18.905
REEP6,20.113
REL,0.986
RELA,3.601
RELB,3.373
RELCH,2.741
RELL1,2.801
RELL2,8.459
RELN,13.244
RELT,2.072
RENBP,10.176
REPIN1,3.662
REPS1,3.736
REPS2,9.201
RER1,16.021
RERE,2.883
RERG,3.063
RESF1,0.997
REST,1.746
RETREG2,6.369
RETREG3,3.33
RETSAT,17.662
REV1,1.547
REV3L,1.571
REXO1,4.74
REXO2,19.93
REXO4,5.052
REXO5,11.437
RFC1,4.625
RFC2,13.591
RFC3,5.215
RFC4,5.173
RFC5,11.093
RFESD,2.959
RFFL,3.974
RFK,6.267
RFT1,8.002
RFTN1,6.153
RFWD3,1.64
RFX1,2.474
RFX2,3.187
RFX3,4.144
RFX5,10.438
RFX7,1.481
RFXANK,14.592
RFXAP,2.126
RGCC,1.967
RGL1,0.806
RGL2,13.793
RGL3,3.726
RGL4,7.879
RGMA,0.695
RGMB,0.936
RGP1,5.142
RGR,8.067
RGS1,1.809
RGS10,11.856
RGS12,3.701
RGS13,11.161
RGS14,1.913
RGS16,0.244
RGS17,1.962
RGS19,3.72
RGS2,0.577
RGS20,2.994
RGS4,0.785
RGS5,19.91
RGS7,4.576
RHBDD1,6.744
RHBDD2,16.383
RHBDD3,6.262
RHBDF1,12.486
RHBDF2,5.192
RHBDL1,10.674
RHBDL3,4.261
RHBG,12.02
RHEB,9.292
RHEBL1,1.615
RHNO1,3.896
RHO,5.338
RHOA,39.671
RHOB,0.238
RHOBTB1,3.153
RHOBTB2,2.479
RHOBTB3,7.877
RHOC,22.06
RHOD,19.02
RHOF,4.222
RHOG,2.055
RHOH,0.788
RHOQ,9.737
RHOT1,5.368
RHOT2,19.869
RHOU,1.148
RHOV,0.735
RHPN1,11.082
RHPN2,1.939
RIBC1,3.772
RIBC2,2.317
RIC1,2.37
RIC8A,5.669
RIC8B,2.372
RICTOR,2.284
RIF1,2.375
RILP,5.549
RILPL1,3.315
RILPL2,6.569
RIMKLA,5.27
RIMKLB,7.198
RIMOC1,3.163
RIMS2,2.372
RIMS3,10.609
RIN1,3.617
RIN2,1.375
RIN3,2.098
RING1,8.47
RINL,6.388
RINT1,6.107
RIOK1,2.568
RIOK2,1.275
RIOK3,10.285
RIOX2,5.575
RIPK2,2.518
RIPK3,14.277
RIPK4,0.36
RIPOR1,11.483
RIT1,5.049
RITA1,4.354
RLF,0.75
RLIM,1.608
RLN2,8.189
RMC1,3.516
RMDN1,12.951
RMDN2,11.495
RMDN3,7.857
RMI1,1.301
RMI2,4.467
RMND1,3.525
RMND5A,5.385
RMND5B,4.83
RNASE4,20.693
RNASE6,16.787
RNASEH1,6.866
RNASEH2A,21.463
RNASEH2B,9.732
RNASEH2C,14.914
RNASEK,36.65
RNASEL,2.771
RNASET2,35.659
RND1,0.778
RND2,22.974
RND3,0.28
RNF103,1.205
RNF11,6.21
RNF113A,0.769
RNF114,5.234
RNF115,6.184
RNF121,7.901
RNF122,1.197
RNF123,15.517
RNF125,3.797
RNF126,4.875
RNF128,6.829
RNF13,6.277
RNF130,19.829
RNF135,3.031
RNF138,3.511
RNF139,0.836
RNF14,5.507
RNF141,13.927
RNF144A,4.484
RNF144B,1.407
RNF145,2.231
RNF146,1.431
RNF149,4.02
RNF150,3.208
RNF152,1.63
RNF157,8.006
RNF165,2.355
RNF166,6.236
RNF167,13.359
RNF168,1.215
RNF169,1.421
RNF170,7.054
RNF180,1.68
RNF182,1.846
RNF185,3.993
RNF186,2.545
RNF187,25.793
RNF19A,0.998
RNF2,3.015
RNF20,6.951
RNF207,5.007
RNF208,7.897
RNF213,7.797
RNF214,3.326
RNF215,11.778
RNF216,2.701
RNF220,2.668
RNF25,1.19
RNF26,2.408
RNF31,4.193
RNF32,7.097
RNF34,2.391
RNF38,1.415
RNF39,3.66
RNF4,1.391
RNF40,6.697
RNF41,3.359
RNF43,0.954
RNF44,5.821
RNF5,20.318
RNF6,2.742
RNF7,11.483
RNF8,4.337
RNFT1,6.779
RNFT2,8.081
RNGTT,2.668
RNH1,12.879
RNMT,2.944
RNPC3,2.982
RNPEP,53.038
RNPEPL1,10.438
RNPS1,6.249
RO60,5.422
ROBO1,7.353
ROBO3,9.926
ROBO4,4.457
ROCK1,5.383
ROCK2,2.757
ROGDI,24.318
ROM1,6.591
ROMO1,34.766
ROPN1B,5.154
ROPN1L,4.477
ROR1,1.72
ROR2,1.755
RORA,2.369
RORC,3.731
RP1L1,1.515
RP2,4.253
RP9,1.478
RPA1,26.242
RPA2,13.674
RPA3,26.403
RPAIN,7.211
RPAP1,12.984
RPAP3,7.72
RPE,11.79
RPF1,4.015
RPF2,5.874
RPGR,6.49
RPGRIP1L,7.218
RPH3AL,6.885
RPIA,16.924
RPL10,24.943
RPL10A,24.368
RPL11,35.804
RPL12,35.156
RPL13,30.498
RPL14,34.907
RPL15,41.232
RPL17,25.872
RPL18A,38.015
RPL19,73.251
RPL21,20.092
RPL22,32.216
RPL23,32.446
RPL23A,25.898
RPL24,42.035
RPL26,35.768
RPL26L1,15.94
RPL27A,17.554
RPL28,45.545
RPL29,31.537
RPL3,39.072
RPL30,24.867
RPL31,39.792
RPL32,46.764
RPL34,36.243
RPL35,34.101
RPL35A,34.73
RPL36,51.343
RPL36A,7.333
RPL36A-HNRNPH2,4.617
RPL36AL,6.43
RPL37,20.421
RPL37A,46.954
RPL38,33.011
RPL39,15.051
RPL39L,12.847
RPL3L,4.274
RPL4,37.137
RPL41,27.721
RPL5,54.568
RPL6,41.106
RPL7,35.049
RPL7A,48.112
RPL7L1,4.428
RPL8,65.377
RPL9,27.192
RPLP0,72.071
RPLP1,56.83
RPLP2,56.945
RPN1,30.653
RPN2,51.447
RPP14,1.153
RPP21,14.04
RPP25,1.845
RPP25L,2.566
RPP30,8.135
RPP38,0.428
RPP40,6.661
RPRD1A,13.237
RPRD1B,2.941
RPRM,2.424
RPRML,4.324
RPS11,124.451
RPS12,42.637
RPS13,46.104
RPS14,44.449
RPS15,50.005
RPS15A,37.784
RPS16,47.145
RPS17,35.407
RPS18,39.43
RPS19,45.638
RPS19BP1,13.332
RPS2,72.659
RPS20,56.83
RPS21,182.676
RPS23,35.371
RPS24,37.938
RPS25,40.444
RPS26,20.798
RPS27,30.22
RPS27A,52.29
RPS27L,17.359
RPS28,34.695
RPS29,12.633
RPS3,41.442
RPS3A,16.89
RPS4X,50.413
RPS4Y1,30.159
RPS5,57.643
RPS6,54.347
RPS6KA1,9.717
RPS6KA2,5.777
RPS6KA3,8.088
RPS6KA4,10.135
RPS6KA5,2.064
RPS6KB1,5.012
RPS6KB2,29.463
RPS6KC1,2.905
RPS6KL1,6.068
RPS7,49.199
RPS8,64.98
RPS9,24.318
RPSA,36.837
RPTOR,2.537
RPUSD1,3.321
RPUSD2,0.48
RPUSD4,4.358
RRAGA,3.461
RRAGC,2.491
RRAGD,5.703
RRAS,19.098
RRAS2,5.408
RRBP1,10.438
RREB1,1.489
RRM1,19.688
RRM2,8.92
RRN3,2.501
RRP1,3.139
RRP12,7.255
RRP15,5.868
RRP1B,3.779
RRP7A,5.019
RRP8,1.327
RRP9,6.669
RRS1,1.029
RSAD1,7.689
RSAD2,5.994
RSBN1,0.678
RSBN1L,1.198
RSF1,1.886
RSL1D1,5.775
RSL24D1,9.697
RSPH3,4.133
RSPH4A,2.961
RSPRY1,2.423
RSRC1,7.791
RSRC2,0.992
RSRP1,2.445
RSU1,36.987
RTBDN,3.87
RTCA,8.968
RTCB,11.565
RTEL1,15.337
RTF1,4.758
RTF2,19.688
RTKN,3.326
RTKN2,4.193
RTL10,1.385
RTL6,0.867
RTN1,25.429
RTN2,17.43
RTN3,40.321
RTN4,18.771
RTN4IP1,6.365
RTN4RL1,1.047
RTN4RL2,6.286
RTP1,3.367
RTP2,5.106
RTP4,0.948
RTRAF,19.95
RTTN,3.7
RUFY1,5.436
RUFY2,3.85
RUFY3,8.938
RUFY4,4.943
RUNDC1,0.848
RUNDC3B,3.737
RUNX1,1.56
RUNX1T1,0.973
RUNX3,2.125
RUSC1,15.082
RUSC2,1.636
RUVBL1,26.109
RUVBL2,25.767
RWDD1,14.062
RWDD2A,0.896
RWDD2B,9.801
RWDD3,3.688
RWDD4,17.448
RXFP3,7.44
RXRA,3.372
RXRB,3.987
RXYLT1,4.601
RYK,6.26
RYR1,7.447
RYR2,2.381
S100A10,40.28
S100A11,32.545
S100A13,46.574
S100A14,7.342
S100A16,51.031
S100A2,4.337
S100A4,14.033
S100A7A,16.35
S100PBP,3.183
S1PR1,0.952
S1PR2,0.97
S1PR3,1.355
S1PR4,2.938
S1PR5,1.089
SAAL1,7.799
SACM1L,7.099
SACS,2.97
SAE1,30.84
SAFB,4.961
SAFB2,5.279
SALL1,1.435
SALL2,1.081
SALL4,0.766
SAMD1,12.525
SAMD10,4.65
SAMD11,6.804
SAMD12,2.913
SAMD13,2.828
SAMD14,14.998
SAMD15,3.904
SAMD4A,2.467
SAMD4B,9.727
SAMD8,2.285
SAMD9,3.365
SAMD9L,4.306
SAMHD1,15.956
SAMM50,12.379
SAMSN1,2.992
SANBR,7.26
SAP130,2.645
SAP18,17.377
SAP30,4.256
SAP30L,4.285
SAPCD2,8.728
SAR1A,9.43
SAR1B,9.526
SARDH,8.561
SARM1,7.246
SARS1,11.76
SARS2,10.701
SART1,8.139
SART3,2.558
SASH1,1.56
SASH3,7.402
SASS6,2.283
SAT1,6.132
SAT2,10.306
SATB1,3.038
SATB2,1.258
SAV1,3.279
SAXO2,11.489
SAYSD1,3.336
SBDS,8.877
SBF1,23.829
SBF2,4.985
SBK1,5.918
SBNO2,2.559
SC5D,9.886
SCAF1,5.371
SCAF11,4.545
SCAF4,1.204
SCAF8,1.176
SCAI,4.867
SCAMP1,6.171
SCAMP2,7.176
SCAMP3,16.685
SCAMP4,13.87
SCAMP5,9.057
SCAND1,5.815
SCAP,11.35
SCAPER,2.593
SCARA3,9.122
SCARA5,5.755
SCARB1,24.442
SCARB2,25.898
SCARF1,4.366
SCARF2,4.699
SCCPDH,32.151
SCD,21.903
SCD5,9.316
SCFD1,11.471
SCFD2,6.03
SCG3,21.726
SCHIP1,2.24
SCIN,17.289
SCLT1,5.603
SCLY,7.134
SCML1,10.577
SCML2,5.88
SCN2A,3.214
SCN2B,2.27
SCN4B,12.847
SCN5A,5.582
SCN8A,2.686
SCN9A,8.149
SCNM1,4.627
SCNN1A,8.446
SCNN1B,10.28
SCNN1D,18.6
SCO1,5.9
SCOC,11.501
SCP2,66.854
SCPEP1,36.912
SCRN1,6.923
SCRN2,16.753
SCRN3,8.617
SCTR,5.309
SCUBE1,8.399
SCYL1,5.992
SCYL2,7.281
SCYL3,1.234
SDAD1,4.91
SDC1,5.83
SDC2,17.697
SDC3,7.336
SDC4,5.281
SDCBP2,6.789
SDCCAG8,3.565
SDE2,1.016
SDF2,4.19
SDF2L1,7.011
SDF4,30.343
SDHA,13.077
SDHAF1,1.083
SDHAF2,2.557
SDHAF3,6.712
SDHAF4,6.916
SDHB,22.535
SDHC,29.165
SDHD,12.685
SDK1,7.272
SDR39U1,10.657
SDR42E1,1.003
SDSL,11.252
SEC11A,22.149
SEC11C,30.622
SEC13,15.731
SEC14L1,6.548
SEC14L2,4.319
SEC14L5,4.059
SEC16A,4.313
SEC22A,3.272
SEC22B,15.43
SEC22C,5.032
SEC23A,16.651
SEC23B,10.954
SEC23IP,5.011
SEC24A,3.419
SEC24B,1.549
SEC24C,11.731
SEC24D,4.148
SEC31B,5.481
SEC61A1,13.55
SEC61A2,19.549
SEC61B,38.559
SEC61G,16.821
SEC62,5.606
SEC63,13.577
SECISBP2,8.6
SECISBP2L,1.88
SECTM1,8.62
SEH1L,7.707
SEL1L,6.993
SEL1L3,12.582
SELENBP1,26.699
SELENOF,37.213
SELENOH,27.806
SELENOI,4.753
SELENOK,17.679
SELENON,22.535
SELENOO,8.291
SELENOP,18.189
SELENOS,8.069
SELENOT,6.495
SELL,279.257
SELPLG,4.748
SEM1,20.215
SEMA3A,2.756
SEMA3B,36.465
SEMA3C,4.455
SEMA3D,6.542
SEMA3E,5.012
SEMA3F,5.48
SEMA4A,19.137
SEMA4B,1.673
SEMA4C,1.515
SEMA4D,4.075
SEMA4F,10.348
SEMA4G,4.959
SEMA5A,9.836
SEMA5B,8.002
SEMA6A,2.343
SEMA6B,5.783
SEMA6C,6.717
SEMA6D,1.132
SEMA7A,1.404
SENP1,3.388
SENP2,4.91
SENP3,12.607
SENP5,2.903
SENP6,4.321
SENP7,5.25
SENP8,0.903
SEPHS1,11.886
SEPSECS,4.161
SEPTIN11,24.666
SEPTIN2,26.083
SEPTIN6,22.535
SEPTIN7,16.366
SEPTIN8,14.6
SEPTIN9,10.306
SERAC1,6.192
SERBP1,10.898
SERF2,64.193
SERGEF,10.528
SERHL2,2.827
SERINC1,11.707
SERINC2,154.028
SERINC3,18.506
SERINC5,6.513
SERP1,8.226
SERP2,6.119
SERPINB1,10.62
SERPINB10,8.688
SERPINB6,23.091
SERPINB8,3.52
SERPINB9,4.185
SERPINE1,2.442
SERPINE2,34.484
SERPINF1,14.112
SERPINF2,5.69
SERPINH1,18.431
SERPINI1,9.851
SERTAD1,0.712
SERTAD2,0.595
SERTAD3,0.276
SERTAD4,1.317
SESN1,1.927
SESN2,0.989
SESN3,3.946
SESTD1,6.892
SET,14.952
SETBP1,1.552
SETD1A,1.953
SETD2,2.252
SETD3,7.871
SETD4,3.952
SETD5,1.603
SETD6,3.793
SETD7,7.819
SETD9,8.485
SETDB1,3.15
SETDB2,3.188
SETMAR,1.768
SETX,2.198
SEZ6L,17.824
SEZ6L2,32.611
SF1,6.338
SF3A1,9.766
SF3A2,8.966
SF3A3,9.507
SF3B1,10.338
SF3B2,11.85
SF3B3,6.703
SF3B4,4.71
SF3B5,15.683
SF3B6,23.709
SFI1,8.016
SFMBT1,2.363
SFMBT2,1.519
SFN,3.646
SFPQ,7.633
SFR1,3.464
SFRP1,14.809
SFSWAP,2.583
SFT2D1,9.609
SFT2D2,7.074
SFT2D3,1.743
SFTA2,10.63
SFTPC,4.171
SFXN1,10.799
SFXN2,13.99
SFXN3,12.807
SFXN4,14.416
SFXN5,3.999
SGCB,14.14
SGCE,17.342
SGF29,3.292
SGK1,0.21
SGK3,5.053
SGMS1,1.213
SGMS2,2.636
SGO1,3.537
SGO2,3.279
SGPL1,8.03
SGPP1,6.158
SGPP2,2.849
SGSH,4.566
SGSM2,13.584
SGSM3,53.471
SGTA,13.244
SGTB,4.531
SH2B1,7.34
SH2B3,1.973
SH2D2A,6.29
SH2D3A,5.894
SH2D3C,1.399
SH2D4A,3.522
SH2D5,9.604
SH3BGR,16.668
SH3BGRL,69.202
SH3BGRL2,6.59
SH3BGRL3,66.99
SH3BP1,10.571
SH3BP2,3.78
SH3BP4,1.384
SH3BP5,6.412
SH3BP5L,3.65
SH3D19,6.015
SH3D21,10.821
SH3GL1,8.104
SH3GL2,6.039
SH3GL3,13.849
SH3GLB1,6.541
SH3GLB2,36.688
SH3KBP1,24.842
SH3PXD2A,2.926
SH3PXD2B,1.88
SH3RF1,1.15
SH3RF2,2.923
SH3RF3,1.56
SH3TC1,2.336
SH3YL1,5.771
SHANK1,8.653
SHANK2,1.8
SHARPIN,15.051
SHB,1.407
SHC1,8.3
SHC4,2.94
SHCBP1,3.704
SHF,3.304
SHH,8.668
SHISA2,1.053
SHISA4,4.73
SHISA5,15.924
SHKBP1,50.927
SHLD1,3.693
SHLD2,10.275
SHLD3,0.482
SHMT1,13.017
SHMT2,28.637
SHOC2,1.725
SHOX2,2.923
SHPK,2.72
SHPRH,4.26
SHQ1,4.093
SHROOM1,5.347
SHROOM2,1.546
SHROOM3,1.352
SHTN1,5.994
SIAE,24.616
SIAH1,0.634
SIAH2,0.922
SIDT1,3.395
SIDT2,10.39
SIGIRR,18.356
SIGLEC10,8.459
SIGLEC12,8.262
SIGLEC15,4.645
SIGLEC9,4.771
SIGMAR1,15.956
SIK1,0.363
SIK2,1.839
SIKE1,9.335
SIL1,14.005
SIM2,4.341
SIMC1,1.791
SIN3A,1.366
SIN3B,7.853
SINHCAF,3.825
SIPA1,8.511
SIPA1L1,3.531
SIPA1L2,1.582
SIPA1L3,3.282
SIRPA,4.856
SIRPD,9.124
SIRT1,1.133
SIRT2,43.644
SIRT3,7.623
SIRT4,1.713
SIRT5,10.068
SIRT6,6.988
SIRT7,3.051
SIT1,9.133
SIVA1,21.682
SIX1,0.411
SIX2,1.62
SIX4,0.988
SIX5,3.455
SKA1,3.515
SKA2,15.282
SKAP1,16.333
SKAP2,20.421
SKI,2.457
SKIDA1,0.909
SKIL,1.911
SKIV2L,18.097
SKP1,46.386
SKP2,8.127
SLA2,6.208
SLAIN1,2.351
SLAIN2,3.719
SLAMF1,2.085
SLAMF6,6.128
SLAMF7,4.339
SLBP,2.817
SLC10A3,3.242
SLC10A4,2.238
SLC11A1,13.702
SLC11A2,5.281
SLC12A2,6.372
SLC12A3,15.391
SLC12A4,9.131
SLC12A6,6.411
SLC12A7,9.222
SLC12A8,3.945
SLC12A9,10.369
SLC13A2,12.13
SLC13A3,8.472
SLC13A4,11.559
SLC15A2,2.024
SLC15A3,23.114
SLC15A4,3.982
SLC16A1,7.711
SLC16A10,6.992
SLC16A13,1.826
SLC16A14,2.526
SLC16A2,21.97
SLC16A3,6.904
SLC16A4,13.393
SLC16A5,3.478
SLC16A6,1.884
SLC16A7,7.158
SLC16A8,21.881
SLC16A9,3.994
SLC17A5,6.143
SLC17A7,11.559
SLC18B1,19.156
SLC19A1,7.502
SLC19A2,1.466
SLC1A1,4.709
SLC1A3,8.5
SLC1A4,6.988
SLC1A5,7.05
SLC1A7,4.224
SLC20A1,2.867
SLC20A2,3.731
SLC22A11,5.507
SLC22A12,6.414
SLC22A15,2.811
SLC22A17,25.507
SLC22A18,20.525
SLC22A23,2.021
SLC22A3,6.851
SLC22A4,3.889
SLC22A5,6.498
SLC22A6,5.345
SLC22A8,6.317
SLC23A1,0.446
SLC23A2,6.324
SLC24A1,5.376
SLC24A2,3.205
SLC25A1,23.068
SLC25A10,20.819
SLC25A11,11.796
SLC25A12,2.935
SLC25A13,10.27
SLC25A14,7.805
SLC25A15,8.859
SLC25A16,6.252
SLC25A17,5.658
SLC25A19,2.39
SLC25A20,13.905
SLC25A21,8.659
SLC25A22,10.29
SLC25A23,39.47
SLC25A24,13.257
SLC25A25,0.586
SLC25A26,15.572
SLC25A27,6.949
SLC25A28,2.036
SLC25A29,3.364
SLC25A3,23.138
SLC25A30,3.85
SLC25A32,2.52
SLC25A33,3.371
SLC25A34,4.486
SLC25A35,8.17
SLC25A36,3.484
SLC25A37,5.191
SLC25A38,3.024
SLC25A39,135.531
SLC25A4,11.122
