gene_symbol,half_life_hours
Mrpl19,3.302
Mrpl2,8.847
Mrpl20,7.82
Mrpl21,14.157
Mrpl22,4.537
Mrpl23,33.727
Mrpl24,6.627
Mrpl27,8.616
Mrpl28,16.402
Mrpl3,7.433
Mrpl30,13.252
Mrpl32,3.0
Mrpl33,12.816
Mrpl34,13.205
Mrpl35,5.994
Mrpl36,6.31
Mrpl37,10.36
Mrpl38,5.372
Mrpl39,7.154
Mrpl4,18.527
Mrpl40,7.022
Mrpl41,8.179
Mrpl42,45.183
Mrpl43,2.783
Mrpl44,1.125
Mrpl45,7.452
Mrpl46,2.458
Mrpl47,3.153
Mrpl48,14.491
Mrpl49,6.602
Mrpl50,2.116
Mrpl51,5.812
Mrpl52,18.136
Mrpl53,7.392
Mrpl54,14.476
Mrpl55,6.256
Mrpl57,9.36
Mrpl58,7.407
Mrpl9,4.18
Mrps10,6.767
Mrps11,10.339
Mrps12,5.011
Mrps14,22.907
Mrps15,21.314
Mrps16,9.13
Mrps17,5.31
Mrps18a,5.783
Mrps18b,3.025
Mrps18c,16.586
Mrps2,1.436
Mrps21,18.266
Mrps22,3.19
Mrps23,3.368
Mrps24,11.039
Mrps25,9.074
Mrps26,3.525
Mrps27,6.137
Mrps28,18.716
Mrps30,2.698
Mrps31,2.039
Mrps33,23.377
Mrps34,4.138
Mrps35,4.687
Mrps36,29.288
Mrps5,8.217
Mrps6,9.148
Mrps7,5.088
Mrps9,6.054
Mrrf,10.894
Mrs2,5.43
Mrtfa,1.277
Mrtfb,1.175
Mrto4,5.332
Ms4a10,11.18
Ms4a3,26.921
Ms4a4d,12.777
Ms4a6d,18.008
Ms4a7,8.076
Msantd3,1.272
Msantd4,1.219
Msc,1.249
Msh2,10.271
Msh3,3.955
Msh5,31.637
Msh6,1.893
Msi2,5.698
Msl1,3.035
Msl2,0.63
Msl3,8.339
Msln,22.424
Msmo1,1.615
Msn,21.906
Msra,14.128
Msrb1,18.659
Msrb2,7.952
Msrb3,9.862
Mss51,5.69
Mst1,0.889
Mst1r,22.538
Msto1,7.93
Msx1,3.992
Msx2,1.297
Msx3,8.758
Mt1,5.658
Mt2,4.697
Mt3,14.698
Mt4,7.84
Mta1,9.214
Mta2,4.48
Mta3,8.691
Mtap,6.44
Mtarc2,21.773
Mtbp,3.368
Mtch1,31.381
Mtch2,21.013
Mtcl1,1.256
Mtcp1,4.043
Mtdh,6.193
Mterf1a,0.461
Mterf1b,0.834
Mterf2,1.222
Mterf3,1.142
Mterf4,0.848
Mtf1,1.069
Mtf2,1.135
Mtfmt,1.22
Mtfp1,7.407
Mtfr1,6.405
Mtfr1l,7.653
Mtfr2,0.951
Mtg1,9.827
Mtg2,3.006
Mthfd1,13.456
Mthfd1l,6.544
Mthfd2,6.639
Mthfd2l,7.593
Mthfr,2.159
Mthfs,5.826
Mthfsd,12.927
Mtif2,6.516
Mtif3,1.139
Mtm1,2.958
Mtmr1,11.101
Mtmr10,1.488
Mtmr11,15.292
Mtmr12,1.501
Mtmr14,3.861
Mtmr2,6.829
Mtmr3,1.563
Mtmr4,1.475
Mtmr6,4.164
Mtmr7,3.301
Mtmr9,9.494
Mto1,4.366
Mtor,11.288
Mtpap,1.766
Mtpn,12.803
Mtr,15.107
Mtres1,2.705
Mtrex,4.002
Mtrf1,2.369
Mtrf1l,1.571
Mtrfr,5.619
Mtrr,2.863
Mtss1,1.373
Mtus1,2.251
Mtus2,6.198
Mtx1,12.783
Mtx2,10.487
Muc1,3.968
Muc13,11.011
Mul1,0.737
Mup3,4.157
Mup4,3.37
Mus81,3.282
Musk,10.905
Mustn1,16.62
Mutyh,5.096
Mvb12a,12.693
Mvb12b,3.18
Mvd,6.439
Mvk,15.48
Mvp,29.888
Mxd1,2.25
Mxd3,4.135
Mxd4,8.103
Mxi1,5.618
Mxra7,14.257
Mxra8,12.101
Myadm,6.685
Myb,1.428
Mybbp1a,10.059
Mybl1,2.214
Mybl2,2.916
Mybpc2,12.635
Mybpc3,7.409
Mybph,3.666
Myc,0.134
Mycbp,8.969
Mycbp2,3.845
Mycbpap,17.664
Mycn,0.398
Myd88,4.361
Mydgf,17.082
Myef2,3.833
Myg1,4.567
Myh10,20.885
Myh11,6.75
Myh13,12.914
Myh3,11.392
Myh7,12.368
Myh7b,1.135
Myh8,3.581
Myh9,9.595
Myl12a,42.083
Myl12b,39.077
Myl2,20.549
Myl3,28.728
Myl4,7.663
Myl6,23.164
Myl6b,68.652
Myl7,11.822
Myl9,24.42
Mylip,1.21
Mylk,13.273
Mylk2,8.735
Mylpf,37.904
Mynn,0.953
Myo10,2.128
Myo15,4.961
Myo18a,7.57
Myo18b,7.53
Myo19,1.452
Myo1a,20.095
Myo1b,6.525
Myo1c,11.117
Myo1d,6.278
Myo1e,2.736
Myo1f,7.097
Myo1g,4.95
Myo1h,3.084
Myo3b,29.767
Myo5a,17.844
Myo5b,6.319
Myo5c,5.261
Myo6,12.577
Myo7a,29.11
Myo7b,11.804
Myo9a,2.443
Myo9b,3.87
Myocd,4.339
Myod1,1.794
Myof,19.453
Myog,4.156
Myom1,20.238
Myom2,8.951
Myom3,7.168
Myoz1,8.301
Myoz3,5.001
Mypop,4.004
Myrip,5.219
Mysm1,1.592
Myzap,2.853
Mzf1,1.701
Mzt1,4.258
Mzt2,10.434
N4bp1,1.135
N4bp2,4.55
N4bp2l1,6.337
N4bp2l2,1.067
N4bp3,0.84
N6amt1,3.529
Naa10,13.006
Naa12,2.38
Naa15,3.319
Naa16,1.667
Naa20,1.921
Naa25,2.918
Naa30,1.14
Naa35,5.898
Naa38,12.933
Naa40,1.866
Naa50,5.751
Naa60,5.455
Naaa,62.911
Naalad2,26.487
Naaladl1,4.294
Nab1,6.271
Nab2,0.852
Nabp1,1.127
Nabp2,14.316
Naca,10.751
Nacc1,4.765
Nacc2,3.119
Nadk,16.637
Nadk2,6.801
Nadsyn1,11.561
Nae1,6.946
Naf1,3.292
Naga,13.219
Nagk,21.184
Naglu,19.631
Nagpa,9.176
Nags,2.134
Naif1,1.68
Naip2,5.346
Naip5,6.492
Naip6,5.412
Nalf2,3.649
Nampt,6.238
Nanog,2.468
Nanos1,2.4
Nanos3,7.031
Nanp,0.565
Nans,12.641
Nap1l1,13.279
Nap1l2,2.6
Nap1l3,2.164
Nap1l4,6.865
Nap1l5,3.157
Napa,12.494
Napb,5.157
Napepld,2.636
Naprt,9.581
Napsa,21.951
Narf,3.321
Nars,11.894
Nars2,6.76
Nasp,4.51
Nat1,1.087
Nat10,5.582
Nat14,5.427
Nat2,1.332
Nat8f1,4.437
Nat8l,2.379
Nat9,11.738
Natd1,3.905
Nav1,1.713
Nav2,2.648
Naxd,14.639
Nbas,13.347
Nbea,4.003
Nbeal1,3.231
Nbeal2,3.074
Nbl1,8.789
Nbn,2.612
Nbr1,9.111
Ncald,5.681
Ncam1,11.578
Ncapd2,13.69
Ncapd3,3.715
Ncapg,3.891
Ncapg2,3.365
Ncaph,3.053
Ncaph2,15.91
Ncbp1,8.113
Ncbp2,11.596
Ncbp3,2.402
Ncdn,3.584
Nceh1,2.72
Ncf1,8.031
Ncf2,4.623
Ncf4,19.791
Nck1,0.681
Nck2,1.484
Nckap1,12.475
Nckap1l,13.374
Nckap5,44.636
Nckap5l,0.894
Nckipsd,4.062
Ncl,12.003
Ncln,13.456
Ncoa1,3.879
Ncoa2,2.318
Ncoa3,2.066
Ncoa4,5.542
Ncoa5,1.404
Ncoa6,1.363
Ncoa7,4.948
Ncor1,4.515
Ncor2,3.906
Ncs1,4.729
Ncstn,16.402
Ndc1,8.14
Ndc80,3.097
Nde1,2.997
Ndel1,1.474
Ndfip1,14.52
Ndfip2,9.708
Ndn,15.622
Ndor1,6.442
Ndrg1,4.169
Ndrg2,13.614
Ndrg3,17.574
Ndrg4,11.112
Ndst1,2.543
Ndst2,1.092
Ndst3,4.443
Ndst4,7.031
Ndufa1,52.938
Ndufa10,24.67
Ndufa11,53.587
Ndufa12,26.676
Ndufa13,27.445
Ndufa2,30.533
Ndufa3,37.674
Ndufa4,57.301
Ndufa5,23.448
Ndufa6,27.417
Ndufa7,36.618
Ndufa8,15.107
Ndufa9,26.246
Ndufab1,15.59
Ndufaf1,2.362
Ndufaf2,12.077
Ndufaf3,14.97
Ndufaf4,1.794
Ndufaf5,11.016
Ndufaf6,7.188
Ndufaf7,7.219
Ndufaf8,12.306
Ndufb10,28.265
Ndufb11,31.477
Ndufb2,24.62
Ndufb3,17.99
Ndufb4,22.515
Ndufb5,38.33
Ndufb6,35.161
Ndufb7,24.896
Ndufb8,25.33
Ndufb9,24.947
Ndufc1,54.244
Ndufc2,24.545
Ndufs1,14.476
Ndufs2,18.118
Ndufs3,13.449
Ndufs4,20.57
Ndufs5,26.676
Ndufs7,11.864
Ndufs8,24.149
Ndufv1,22.977
Ndufv2,18.64
Ndufv3,14.639
Neb,13.072
Nebl,6.417
Necab3,5.219
Necap1,2.223
Necap2,13.165
Nectin1,2.15
Nectin2,4.307
Nectin3,2.595
Nedd1,3.119
Nedd4,38.02
Nedd4l,3.263
Nedd8,21.553
Nedd9,0.341
Nefh,3.38
Nefl,8.816
Nefm,6.039
Negr1,28.786
Neil1,6.648
Neil2,1.788
Neil3,7.437
Nek1,13.753
Nek2,2.047
Nek3,9.753
Nek4,10.162
Nek5,5.08
Nek6,5.441
Nek7,6.309
Nek8,14.432
Nek9,8.838
Nelfa,2.544
Nelfb,8.33
Nelfcd,15.622
Nelfe,11.661
Nell2,9.713
Nemf,4.803
Nemp1,2.595
Nemp2,2.625
Nenf,36.065
Neo1,9.134
Nepn,7.477
Nepro,0.611
Nes,9.327
Net1,0.902
Neu1,7.17
Neu3,1.652
Neurl1a,4.532
Neurl2,10.757
Neurod1,0.869
Neurod2,14.035
Neurog1,2.931
Nexn,7.53
Nf1,3.521
Nf2,18.359
Nfam1,4.603
Nfasc,5.826
Nfat5,3.427
Nfatc1,1.498
Nfatc2,4.982
Nfatc2ip,5.826
Nfatc3,2.345
Nfatc4,3.556
Nfe2,1.212
Nfe2l1,3.407
Nfe2l2,0.716
Nfe2l3,3.496
Nfia,5.73
Nfib,3.975
Nfic,3.779
Nfil3,0.386
Nfix,8.255
Nfkb1,3.756
Nfkb2,5.721
Nfkbia,0.313
Nfkbib,7.593
Nfkbid,1.907
Nfkbie,2.345
Nfkbil1,0.946
Nfkbiz,0.401
Nfrkb,1.805
Nfs1,16.302
Nfu1,10.235
Nfx1,1.638
Nfxl1,1.822
Nfya,0.759
Nfyb,4.706
Nfyc,2.919
Ngb,1.234
Ngdn,2.583
Ngef,6.483
Ngf,0.521
Ngfr,19.631
Ngly1,5.857
Ngrn,1.277
Nhlh1,22.424
Nhlrc1,1.349
Nhlrc2,3.752
Nhlrc3,2.694
Nhp2,11.45
Nhs,3.149
Niban1,17.682
Niban2,9.298
Nicn1,38.097
Nid1,21.034
Nid2,26.784
Nif3l1,2.804
Nifk,1.752
Nin,3.25
Ninj1,5.69
Ninj2,18.812
Ninl,2.523
Nip7,2.655
Nipa1,6.013
Nipa2,3.301
Nipal1,0.928
Nipal3,3.441
Nipsnap1,25.15
Nipsnap2,14.418
Nipsnap3a,11.584
Nipsnap3b,10.219
Nisch,10.746
Nit1,6.787
Nit2,15.942
Nkain1,28.933
Nkap,3.927
Nkd1,2.545
Nkd2,1.452
Nkg7,30.471
Nkiras1,4.147
Nkiras2,6.079
Nkpd1,1.097
Nkrf,0.524
Nktr,2.949
Nkx1-2,3.203
Nkx2-1,66.457
Nkx2-4,2.136
Nkx2-5,2.159
Nkx3-1,0.742
Nkx6-1,17.013
Nkx6-2,3.473
Nkx6-3,10.883
Nle1,4.179
Nlgn2,5.685
Nlgn3,4.401
Nlk,1.725
Nln,9.45
Nlrc3,19.004
Nlrc4,2.58
Nlrc5,3.682
Nlrp10,1.66
Nlrp4c,1.101
Nlrp4f,8.86
Nmb,9.121
Nmd3,1.048
Nme1,21.973
Nme2,39.757
Nme3,12.764
Nme4,15.574
Nme5,4.152
Nme6,4.639
Nme7,9.172
Nmi,11.961
Nmnat1,2.765
Nmnat2,9.079
Nmnat3,3.43
Nmral1,6.456
Nmrk1,6.941
Nmt1,5.499
Nmt2,2.947
Nnmt,10.524
Nnt,79.299
Noa1,3.894
Nob1,1.993
Noc2l,5.257
Noc3l,4.191
Noc4l,10.297
Noct,0.431
Nod1,2.668
Nod2,0.487
Nodal,3.515
Nog,1.951
Nol10,4.686
Nol11,5.622
Nol12,3.01
Nol3,11.744
Nol4,5.004
Nol4l,1.111
Nol6,8.665
Nol7,9.13
Nol8,2.246
Nol9,1.173
Nolc1,4.683
Nom1,1.9
Nomo1,29.98
Nono,18.081
Nop10,21.929
Nop14,3.891
Nop16,7.304
Nop2,2.136
Nop53,4.868
Nop56,3.298
Nop58,3.662
Nop9,4.998
Nopchap1,1.228
Nos1,1.377
Nos1ap,10.024
Nos2,358.54
Nos3,4.059
Nosip,7.751
Nostrin,6.079
Notch1,1.348
Notch2,1.534
Notch3,14.58
Notch4,2.624
Notum,10.141
Nova1,3.761
Nox4,9.581
Noxa1,6.673
Noxo1,5.634
Npas1,3.587
Npas2,3.281
Npas4,1.366
Npat,0.644
Npb,6.27
Npc1,7.488
Npc1l1,4.709
Npc2,39.236
Npdc1,24.52
Npepl1,11.022
Npepps,6.815
Npff,8.313
Nphp3,5.192
Nphp4,9.019
Nphs1,23.592
Npl,36.396
Nploc4,4.861
Npm1,7.72
Npm2,11.949
Npm3,19.552
Npnt,12.571
Nppb,5.788
Nppc,9.523
Npr1,24.027
Npr2,11.351
Npr3,2.349
Nprl2,6.916
Nprl3,4.852
Nptx1,8.234
Nptx2,8.499
Nptxr,17.45
Npw,14.954
Npy,1.898
Nqo1,17.826
Nqo2,16.286
Nr0b1,4.652
Nr0b2,5.155
Nr1d1,0.611
Nr1d2,1.52
Nr1h2,6.26
Nr1h3,5.558
Nr1h5,5.554
Nr1i2,13.732
Nr1i3,10.659
Nr2c2,1.072
Nr2c2ap,3.567
Nr2f1,2.449
Nr2f2,0.923
Nr2f6,4.384
Nr3c1,1.579
Nr3c2,5.368
Nr4a1,0.718
Nr4a2,2.295
Nr4a3,1.39
Nr5a2,0.966
Nr6a1,4.554
Nradd,7.916
Nrap,19.912
Nrarp,1.033
Nras,9.892
Nrbf2,0.539
Nrbp1,7.93
Nrbp2,34.175
Nrd1,33.083
Nrde2,1.254
Nrf1,1.214
Nrg1,1.309
Nrg2,2.422
Nrg4,3.038
Nrgn,26.703
Nrip1,0.433
Nrip2,6.437
Nrip3,3.767
Nrk,7.952
Nrm,8.058
Nrn1,5.805
Nrp1,5.185
Nrp2,4.032
Nrsn1,5.04
Nrsn2,14.669
Nrtn,5.679
Nrxn1,6.6
Nrxn2,8.508
Nrxn3,4.117
Nsa2,20.238
Nsd1,2.064
Nsd2,3.98
Nsd3,1.746
Nsdhl,14.909
Nsf,10.386
Nsfl1c,5.389
Nsg1,21.929
Nsg2,10.977
Nsmaf,7.522
Nsmce1,13.545
Nsmce2,8.24
Nsmce3,0.725
Nsmce4a,4.366
Nsmf,11.117
Nsrp1,0.739
Nsun2,11.101
Nsun3,4.68
Nsun4,3.94
Nsun5,3.191
Nsun6,3.696
Nsun7,9.422
Nt5c,6.013
Nt5c1a,4.119
Nt5c2,7.761
Nt5c3,3.65
Nt5c3b,11.882
Nt5dc1,5.728
Nt5dc2,34.071
Nt5dc3,1.113
Nt5e,12.59
Nt5m,3.793
Ntan1,13.697
Ntf3,1.345
Ntf5,5.219
Nthl1,9.605
Ntmt1,2.181
Ntn1,7.217
Ntpcr,13.138
Ntrk2,4.633
Ntsr1,3.426
Nuak1,0.79
Nuak2,0.287
Nub1,5.811
Nubp1,7.208
Nubp2,8.184
Nubpl,21.056
Nucb1,76.764
Nucb2,20.238
Nucks1,7.134
Nudc,7.763
Nudcd1,13.293
Nudcd2,8.469
Nudcd3,10.044
Nudt1,10.323
Nudt10,2.738
Nudt11,5.823
Nudt12,3.63
Nudt13,8.375
Nudt14,12.194
Nudt15,2.78
Nudt16,7.57
Nudt16l1,5.489
Nudt17,14.788
Nudt18,8.612
Nudt19,8.409
Nudt2,13.026
Nudt21,8.91
Nudt22,3.162
Nudt3,7.916
Nudt4,3.216
Nudt5,12.2
Nudt6,2.933
Nudt7,3.358
Nudt8,15.339
Nudt9,6.522
Nuf2,5.392
Nufip1,0.861
Nufip2,0.734
Numa1,5.904
Numb,2.386
Numbl,2.592
Nup107,4.516
Nup133,7.469
Nup153,0.911
Nup155,5.559
Nup160,3.713
Nup188,10.376
Nup205,11.537
Nup210,7.465
Nup214,4.978
Nup35,2.164
Nup37,3.296
Nup43,2.305
Nup50,1.266
Nup54,2.119
Nup62,0.494
Nup85,4.645
Nup88,5.868
Nup93,9.484
Nup98,2.17
Nupl1,2.414
Nupl2,1.111
Nupr1,9.398
Nus1,4.639
Nusap1,6.831
Nutf2,10.131
Nvl,5.221
Nxf1,4.076
Nxf2,15.878
Nxf3,15.781
Nxf7,16.385
Nxn,6.56
Nxpe3,1.468
Nxpe4,3.556
Nxph3,1.495
Nxph4,6.25
Nxt1,0.741
Nxt2,12.966
Nyap1,2.322
Nynrin,3.559
Nyx,5.32
Oaf,2.196
Oard1,8.332
Oas1a,24.67
Oas1c,6.186
Oas1d,5.251
Oas1f,10.235
Oas1g,6.798
Oas2,1.663
Oas3,7.321
Oasl1,3.106
Oasl2,5.461
Oat,15.092
Oaz1,23.832
Oaz2,8.392
Obox6,1.025
Obsl1,9.065
Oc90,6.072
Ocel1,8.901
Ociad1,5.855
Ociad2,36.322
Ocln,1.929
Ocm,5.778
Ocrl,14.476
Odam,29.767
Odc1,7.559
Odf2,6.736
Odf2l,3.672
Odf3,14.432
Odf4,7.688
Odr4,5.414
Ofd1,4.893
Oga,4.669
Ogdh,20.075
Ogdhl,31.993
Ogfod1,9.181
Ogfod2,4.405
Ogfod3,10.811
Ogfr,5.315
Ogfrl1,7.069
Ogg1,6.265
Ogn,34.21
Ogt,4.866
Ola1,16.352
Olfm1,14.491
Olfml1,2.143
Olfml2a,5.83
Olfml2b,7.634
Olfml3,18.888
Olfr10,13.327
Olfr1000,3.266
Olfr1006,5.281
Olfr1013,4.217
Olfr1029,7.371
Olfr1046,23.857
Olfr1058,11.044
Olfr1079,5.384
Olfr1098,11.667
Olfr1122,15.0
Olfr1143,4.947
Olfr1148,7.858
Olfr1151,32.155
Olfr1153,22.378
Olfr1155,9.26
Olfr1170,7.661
Olfr1198,29.888
Olfr1200,9.139
Olfr1225,24.1
Olfr1226,7.944
Olfr1232,6.855
Olfr124,6.927
Olfr1251,25.536
Olfr1252,31.349
Olfr1255,5.788
Olfr1269,9.61
Olfr1276,3.307
Olfr130,3.879
Olfr1306,26.353
Olfr1310,6.813
Olfr1317,16.688
Olfr1322,20.156
Olfr1342,17.344
Olfr1344,6.803
Olfr1359,26.487
Olfr1364,1.956
Olfr1380,13.774
Olfr1381,17.047
Olfr1382,13.476
Olfr1388,7.238
Olfr1392,13.858
Olfr1393,16.105
Olfr1395,21.973
Olfr1402,15.401
Olfr141,6.203
Olfr1419,9.102
Olfr1428,11.846
Olfr143,1.86
Olfr1440,20.075
Olfr1445,22.492
Olfr1465,52.297
Olfr1506,311.663
Olfr1507,24.57
Olfr153,19.571
Olfr166,16.369
Olfr168,16.858
Olfr170,33.727
Olfr194,12.331
Olfr195,11.061
Olfr267,12.596
Olfr282,7.52
Olfr285,19.12
Olfr315,16.435
Olfr319,5.651
Olfr320,8.044
Olfr324,25.484
Olfr328,30.782
Olfr347,18.34
Olfr361,2.552
Olfr368,40.163
Olfr374,7.555
Olfr397,10.344
Olfr406,19.973
Olfr411,21.597
Olfr414,2.191
Olfr43,12.94
Olfr430,27.085
Olfr449,16.236
Olfr453,6.376
Olfr458,15.354
Olfr46,37.407
Olfr460,24.947
Olfr462,17.664
Olfr477,23.76
Olfr479,8.669
Olfr483,6.097
Olfr491,9.644
Olfr497,6.685
Olfr521,5.978
Olfr524,21.034
Olfr532,9.6
Olfr538,31.605
Olfr539,22.515
Olfr551,19.237
Olfr552,24.027
Olfr553,25.458
Olfr571,16.62
Olfr577,5.94
Olfr578,30.688
Olfr59,26.839
Olfr591,11.294
Olfr60,14.535
Olfr609,27.168
Olfr611,14.864
Olfr615,4.907
Olfr62,43.297
Olfr620,16.402
Olfr63,9.897
Olfr633,10.778
Olfr635,26.246
Olfr639,101.181
Olfr64,3.744
Olfr641,7.908
Olfr651,48.315
Olfr668,23.306
Olfr670,14.099
Olfr672,15.386
Olfr683,26.541
Olfr690,6.461
Olfr713,17.344
Olfr735,5.008
Olfr745,10.049
Olfr750,18.965
Olfr76,15.749
Olfr772,11.87
Olfr784,2.975
Olfr796,12.175
Olfr807,27.866
Olfr811,8.029
Olfr813,6.68
Olfr814,4.057
Olfr815,2.298
Olfr868,11.357
Olfr870,9.763
Olfr884,17.99
Olfr888,10.183
Olfr920,4.282
Olfr951,25.458
Olfr958,13.552
Olfr96,8.465
Olfr971,9.817
Olfr974,4.214
Olfr985,2.262
Olfr99,24.297
Olig1,2.338
Olig3,1.866
Oma1,4.652
Omg,13.851
Omp,2.834
Omt2b,11.033
Onecut1,2.871
Onecut2,4.505
Ooep,16.569
Opa3,1.923
Ophn1,5.953
Oplah,63.942
Opn1sw,3.124
Opn3,2.068
Opn4,5.013
Oprd1,2.893
Oprl1,12.206
Oprm1,24.947
Optn,7.208
Orai1,1.233
Orai2,3.58
Orai3,2.678
Orc1,0.767
Orc2,2.668
Orc3,7.593
Orc4,2.318
Orc5,2.763
Orc6,2.696
Ormdl1,7.403
Ormdl2,10.795
Ormdl3,3.521
Os9,14.121
Osbp,3.042
Osbp2,4.359
Osbpl10,2.556
Osbpl11,1.684
Osbpl1a,8.439
Osbpl2,2.956
Osbpl3,2.394
Osbpl5,3.983
Osbpl6,3.367
Osbpl7,1.989
Osbpl8,2.473
Osbpl9,4.973
Oscp1,5.737
Oser1,0.633
Osgep,25.33
Osgepl1,4.579
Osgin1,1.077
Osgin2,1.213
Osm,0.81
Osmr,3.826
Osr1,1.562
Osr2,2.149
Ost4,25.797
Ostc,13.185
Ostf1,16.435
Ostm1,6.45
Otof,21.531
Otog,8.097
Otop1,5.096
Otop2,6.552
Ott,6.314
Otub1,8.612
Otub2,2.219
Otud1,0.448
Otud3,5.356
Otud4,1.87
Otud5,5.409
Otud6b,6.957
Otud7a,2.119
Otud7b,2.202
Otulin,3.728
Otulinl,2.715
Otx1,2.099
Otx2,0.868
Ovca2,2.145
Ovgp1,4.846
Ovol1,2.01
Ovol2,1.245
Oxa1l,8.951
Oxct1,37.981
Oxct2a,8.227
Oxct2b,9.842
Oxld1,3.513
Oxnad1,2.379
Oxr1,6.604
Oxsm,1.894
Oxsr1,5.77
Oxt,3.771
P2rx1,6.719
P2rx2,5.247
P2rx3,43.827
P2rx4,8.74
P2rx5,22.676
P2rx7,3.53
P2ry1,2.388
P2ry14,5.182
P2ry2,1.033
P2ry6,1.803
P3h1,13.072
P3h3,30.316
P3h4,31.541
P4ha1,21.84
P4ha2,17.539
P4ha3,31.734
P4hb,22.722
P4htm,4.859
Pa2g4,13.246
Pabpc1,17.718
Pabpc4,10.355
Pabpc4l,2.81
Pacc1,4.615
Pacrg,3.886
Pacs1,7.317
Pacs2,10.822
Pacsin1,8.305
Pacsin2,6.831
Pacsin3,3.376
Padi1,5.969
Padi2,11.248
Padi3,6.131
Padi4,11.112
Paf1,3.926
Pafah1b1,2.16
Pafah1b2,2.362
Pafah1b3,14.243
Pafah2,13.809
Pag1,1.137
Pagr1a,1.617
Paics,18.792
Paip1,5.486
Paip2,7.528
Paip2b,6.359
Pak1,8.435
Pak1ip1,3.775
Pak2,5.355
Pak3,1.873
Pak4,3.549
Pak6,4.753
Pakap,2.409
Palb2,1.56
Pald1,4.172
Palld,2.229
Palm,11.282
Palmd,4.639
Pals1,1.134
Pals2,12.673
Pam,14.316
Pan2,7.157
Pan3,2.128
Pank1,2.397
Pank2,5.002
Pank3,1.591
Pank4,1.741
Panx1,1.029
Panx2,8.735
Paox,15.323
Papola,7.765
Papolb,9.388
Papolg,0.983
Pappa,5.591
Pappa2,29.587
Papss1,14.243
Papss2,18.21
Paqr3,3.123
Paqr4,5.128
Paqr5,3.663
Paqr6,9.787
Paqr7,5.107
Paqr8,1.481
Paqr9,1.729
Pard3,4.31
Pard3b,3.761
Pard6a,2.689
Pard6b,1.146
Pard6g,2.532
Parg,2.856
Park7,37.789
Parl,12.822
Parn,6.194
Parp1,22.561
Parp10,4.514
Parp11,3.467
Parp12,11.005
Parp14,5.633
Parp16,2.103
Parp3,13.085
Parp4,7.586
Parp6,9.228
Parp8,1.328
Parp9,9.948
Parpbp,2.887
Pars2,0.595
Parva,25.201
Parvb,6.501
Parvg,11.409
Pask,5.009
Patj,8.521
Patl1,2.943
Patz1,0.905
Pawr,1.599
Pax2,10.789
Pax3,3.694
Pax5,3.809
Pax6,1.268
Pax7,3.354
Pax8,10.632
Pax9,2.112
Paxbp1,2.832
Paxip1,3.229
Pbdc1,15.975
Pbk,4.034
Pbp2,5.416
Pbx1,3.052
Pbx2,4.301
Pbx3,1.341
Pbx4,26.193
Pbxip1,28.208
Pcbd1,22.22
Pcbp1,2.611
Pcbp2,19.413
Pcbp3,5.129
Pcbp4,7.184
Pcca,26.703
Pccb,33.727
Pcdh1,3.946
Pcdh10,21.142
Pcdh17,3.459
Pcdh18,0.859
Pcdh19,3.203
Pcdh20,7.114
Pcdh7,3.029
Pcdh8,3.405
Pcdha6,3.629
Pcdhb11,15.0
Pcdhb14,16.138
Pcdhb15,10.691
Pcdhb16,3.839
Pcdhb17,8.473
Pcdhb18,13.935
Pcdhb20,22.356
Pcdhb21,6.273
Pcdhb22,9.922
Pcdhb5,16.569
Pcdhb7,20.362
Pcdhga1,15.59
Pcdhga10,17.274
Pcdhga12,15.153
Pcdhga2,12.693
Pcdhga3,11.259
Pcdhga4,13.579
Pcdhga5,8.807
Pcdhga6,11.421
Pcdhga8,11.84
Pcdhga9,16.704
Pcdhgb2,18.433
Pcdhgb4,16.089
Pcdhgb5,16.789
Pcdhgb6,16.841
Pcdhgc3,29.11
Pcdhgc4,14.121
Pcdhgc5,12.539
Pced1a,5.982
Pced1b,4.121
Pcf11,0.498
Pcgf1,0.821
Pcgf2,3.361
Pcgf3,3.48
Pcgf5,3.475
Pcgf6,1.663
Pcid2,6.2
Pcif1,4.884
Pck2,13.279
Pclaf,16.023
Pclo,17.309
Pcm1,3.837
Pcmt1,6.559
Pcmtd1,18.321
Pcmtd2,7.206
Pcna,5.419
Pcnt,3.548
Pcnx,5.713
Pcnx3,6.013
Pcnx4,2.521
Pcolce,45.275
Pcolce2,14.171
Pcp2,9.36
Pcp4l1,6.358
Pcsk1,6.003
Pcsk1n,14.185
Pcsk2,7.614
Pcsk4,7.369
Pcsk6,23.377
Pcsk7,3.923
Pcsk9,2.201
Pctp,9.963
Pcx,44.636
Pcyox1,13.306
Pcyox1l,4.968
Pcyt1a,4.771
Pcyt1b,7.671
Pcyt2,7.139
Pdap1,23.712
Pdcd1,6.089
Pdcd10,2.123
Pdcd11,4.705
Pdcd2,2.57
Pdcd2l,3.045
Pdcd4,4.82
Pdcd5,8.276
Pdcd6,6.722
Pdcd6ip,11.961
Pdcd7,0.919
Pdcl,2.249
Pdcl2,5.081
Pdcl3,6.639
Pde10a,5.781
Pde12,0.726
Pde1a,1.602
Pde1b,7.172
Pde1c,6.793
Pde3a,7.144
Pde3b,3.475
Pde4a,3.203
Pde4b,0.532
Pde4d,0.465
Pde4dip,4.431
Pde5a,3.172
Pde6c,2.545
Pde6d,9.289
Pde6g,1.395
Pde7a,2.498
Pde8a,4.904
